Date,Open,High,Low,Close,Adj Close,Volume
2006-02-01,15.300000,15.300000,14.840000,15.140000,10.009814,0
2006-03-01,15.280000,15.710000,14.890000,15.620000,10.327166,0
2006-04-01,15.790000,16.450001,15.730000,16.420000,10.856086,0
2006-05-01,16.510000,17.110001,15.470000,15.690000,10.373447,0
2006-06-01,15.780000,15.920000,14.270000,15.630000,10.333775,0
2006-07-01,15.800000,15.860000,14.770000,15.810000,10.452779,0
2006-08-01,15.640000,16.270000,15.640000,16.209999,10.717243,0
2006-09-01,16.309999,16.410000,15.850000,16.250000,10.743690,0
2006-10-01,16.309999,17.000000,16.290001,16.900000,11.173437,0
2006-11-01,16.910000,17.530001,16.910000,17.530001,11.589965,0
2006-12-01,17.510000,18.100000,17.510000,17.670000,11.682522,0
2007-01-01,17.809999,18.000000,17.299999,17.840000,12.062833,0
2007-02-01,18.059999,18.559999,17.850000,17.850000,12.069596,0
2007-03-01,17.660000,18.459999,17.110001,18.350000,12.407681,0
2007-04-01,18.450001,19.370001,18.450001,19.070000,12.894516,0
2007-05-01,19.090000,19.660000,19.090000,19.660000,13.293461,0
2007-06-01,19.850000,19.889999,19.170000,19.780001,13.374597,0
2007-07-01,20.059999,20.670000,19.230000,19.570000,13.232604,0
2007-08-01,19.480000,19.820000,18.020000,19.430000,13.137939,0
2007-09-01,19.620001,20.670000,19.080000,20.670000,13.976388,0
2007-10-01,20.969999,21.889999,20.670000,21.889999,14.801312,0
2007-11-01,21.260000,21.440001,19.900000,20.889999,14.125141,0
2007-12-01,20.790001,21.309999,19.719999,19.889999,13.448980,0
2008-01-01,19.780001,19.790001,17.320000,18.190001,12.621346,0
2008-02-01,18.459999,18.860001,17.370001,18.250000,12.662975,0
2008-03-01,18.209999,18.209999,17.209999,18.120001,12.572774,0
2008-04-01,18.620001,19.270000,18.400000,19.180000,13.308270,0
2008-05-01,19.320000,19.930000,19.219999,19.469999,13.509488,0
2008-06-01,19.320000,19.370001,17.610001,17.719999,12.295229,0
2008-07-01,17.549999,17.549999,16.610001,17.070000,11.844218,0
2008-08-01,16.870001,17.040001,15.890000,16.200001,11.240561,0
2008-09-01,15.950000,15.950000,13.600000,14.080000,9.769574,0
2008-10-01,14.060000,14.060000,9.220000,10.970000,7.611664,0
2008-11-01,11.030000,11.730000,8.780000,10.280000,7.132898,0
2008-12-01,9.460000,11.150000,9.460000,10.790000,7.486768,0
2009-01-01,11.010000,11.030000,9.250000,9.500000,6.796398,0
2009-02-01,9.400000,10.010000,8.590000,8.590000,6.145374,0
2009-03-01,8.130000,9.870000,7.970000,9.390000,6.717701,0
2009-04-01,9.630000,10.590000,9.630000,10.590000,7.576193,0
2009-05-01,10.700000,12.110000,10.700000,12.110000,8.663619,0
2009-06-01,12.450000,12.470000,11.530000,11.950000,8.549151,0
2009-07-01,12.110000,13.140000,11.460000,13.140000,9.400489,0
2009-08-01,13.480000,13.690000,12.890000,13.590000,9.722424,0
2009-09-01,13.300000,14.490000,13.300000,14.300000,10.230366,0
2009-10-01,13.920000,14.970000,13.800000,14.000000,10.015742,0
2009-11-01,14.090000,15.020000,14.030000,14.530000,10.394911,0
2009-12-01,14.930000,14.960000,14.410000,14.410000,10.309060,0
2010-01-01,14.780000,15.010000,13.680000,13.680000,10.019058,0
2010-02-01,13.910000,14.070000,13.170000,13.710000,10.041034,0
2010-03-01,13.850000,14.670000,13.850000,14.630000,10.714828,0
2010-04-01,14.890000,15.160000,14.320000,14.380000,10.531731,0
2010-05-01,14.430000,14.430000,12.380000,12.830000,9.396530,0
2010-06-01,12.710000,13.510000,12.340000,12.680000,9.286672,0
2010-07-01,12.760000,14.040000,12.760000,13.990000,10.246101,0
2010-08-01,14.410000,14.460000,13.430000,13.540000,9.916525,0
2010-09-01,14.010000,14.990000,14.010000,14.950000,10.949192,0
2010-10-01,15.080000,15.680000,14.950000,15.480000,11.337355,0
2010-11-01,15.490000,16.150000,14.780000,14.780000,10.824684,0
2010-12-01,15.210000,15.820000,15.210000,15.760000,11.542424,0
2011-01-01,15.860000,16.080000,15.520000,15.870000,11.809576,0
2011-02-01,16.209999,16.400000,15.940000,16.299999,12.129557,0
2011-03-01,16.160000,16.400000,15.060000,16.230000,12.077465,0
2011-04-01,16.420000,17.080000,16.120001,17.080000,12.709992,0
2011-05-01,17.059999,17.059999,15.860000,16.590000,12.345356,0
2011-06-01,16.309999,16.340000,15.600000,16.340000,12.159321,0
2011-07-01,16.520000,16.530001,15.800000,16.090000,11.973288,0
2011-08-01,15.990000,15.990000,13.700000,14.730000,10.961249,0
2011-09-01,14.660000,14.660000,12.710000,12.920000,9.614349,0
2011-10-01,12.530000,14.900000,12.530000,14.240000,10.596618,0
2011-11-01,13.800000,14.330000,12.630000,13.830000,10.291519,0
2011-12-01,13.780000,13.900000,12.850000,13.060000,9.718526,0
2012-01-01,13.430000,14.100000,13.110000,14.010000,10.758280,0
2012-02-01,14.230000,14.830000,14.230000,14.730000,11.311170,0
2012-03-01,14.850000,14.860000,14.210000,14.620000,11.226698,0
2012-04-01,14.770000,14.770000,13.910000,14.360000,11.027048,0
2012-05-01,14.390000,14.390000,12.720000,12.770000,9.806085,0
2012-06-01,12.490000,13.530000,12.490000,13.530000,10.389688,0
2012-07-01,13.600000,13.750000,12.970000,13.590000,10.435762,0
2012-08-01,13.570000,14.180000,13.430000,13.960000,10.719883,0
2012-09-01,13.880000,14.900000,13.840000,14.230000,10.927218,0
2012-10-01,14.320000,14.630000,14.140000,14.310000,11.170911,0
2012-11-01,14.450000,14.570000,13.880000,14.570000,11.373875,0
2012-12-01,14.550000,15.060000,14.550000,14.980000,11.693936,0
2013-01-01,15.270000,15.510000,15.090000,15.480000,12.244423,0
2013-02-01,15.590000,15.590000,15.100000,15.290000,12.094137,0
2013-03-01,15.300000,15.590000,15.280000,15.390000,12.173234,0
2013-04-01,15.250000,15.920000,15.100000,15.920000,12.622685,0
2013-05-01,15.830000,16.230000,15.450000,15.450000,12.250030,0
2013-06-01,15.530000,15.550000,14.250000,14.680000,11.639510,0
2013-07-01,14.820000,15.600000,14.670000,15.350000,12.329479,0
2013-08-01,15.500000,15.720000,15.100000,15.100000,12.128674,0
2013-09-01,15.330000,16.500000,15.330000,16.120001,12.947966,0
2013-10-01,16.209999,16.910000,15.960000,16.670000,13.446957,0
2013-11-01,16.590000,16.709999,16.389999,16.690001,13.463089,0
2013-12-01,16.590000,16.750000,16.180000,16.750000,13.511491,0
2014-01-01,16.510000,16.700001,15.950000,15.950000,12.980066,0
2014-02-01,15.690000,16.809999,15.690000,16.809999,13.679930,0
2014-03-01,16.480000,16.920000,16.260000,16.760000,13.639240,0
2014-04-01,16.870001,16.990000,16.610001,16.980000,13.916279,0
2014-05-01,17.010000,17.330000,16.980000,17.299999,14.178540,0
2014-06-01,17.340000,17.650000,17.309999,17.410000,14.268690,0
2014-07-01,17.540001,17.639999,17.129999,17.129999,14.192975,0
2014-08-01,17.049999,17.400000,16.780001,17.309999,14.342115,0
2014-09-01,17.309999,17.450001,16.360001,16.360001,13.554997,0
2014-10-01,16.180000,16.309999,15.370000,16.309999,13.581195,0
2014-11-01,16.180000,16.430000,16.000000,16.270000,13.547889,0
2014-12-01,16.190001,16.219999,15.210000,15.550000,12.948348,0
2015-01-01,15.500000,15.830000,15.040000,15.570000,13.070504,0
2015-02-01,15.750000,16.459999,15.750000,16.430000,13.792445,0
2015-03-01,16.430000,16.510000,15.740000,16.129999,13.540606,0
2015-04-01,16.240000,17.219999,16.240000,16.950001,14.270458,0
2015-05-01,17.010000,17.270000,16.780001,16.790001,14.135753,0
2015-06-01,16.750000,16.900000,16.139999,16.170000,13.613766,0
2015-07-01,16.240000,16.330000,15.480000,16.040001,13.644741,0
2015-08-01,15.980000,16.150000,14.230000,14.870000,12.649458,0
2015-09-01,14.420000,14.970000,13.920000,14.220000,12.096520,0
2015-10-01,14.250000,15.380000,14.250000,15.110000,12.917071,0
2015-11-01,15.230000,15.270000,14.660000,14.910000,12.746096,0
2015-12-01,15.090000,15.090000,14.260000,14.490000,12.387052,0
2016-01-01,14.210000,14.210000,12.870000,13.680000,11.784003,0
2016-02-01,13.650000,13.650000,12.760000,13.370000,11.516968,0
2016-03-01,13.700000,14.500000,13.700000,14.420000,12.421443,0
2016-04-01,14.280000,15.000000,13.980000,14.740000,12.736249,0
2016-05-01,14.830000,14.830000,14.220000,14.590000,12.606642,0
2016-06-01,14.600000,15.020000,13.500000,14.280000,12.338784,0
2016-07-01,14.330000,14.910000,14.020000,14.910000,13.036087,0
2016-08-01,14.850000,15.300000,14.720000,15.020000,13.132260,0
2016-09-01,15.080000,15.460000,14.750000,15.140000,13.237179,0
2016-10-01,15.160000,15.190000,14.800000,14.880000,13.083454,0
2016-11-01,14.840000,14.840000,14.370000,14.560000,12.802090,0
2016-12-01,14.530000,15.060000,14.530000,14.730000,12.951567,0
2017-01-01,14.820000,15.440000,14.820000,15.300000,13.565639,0
2017-02-01,15.360000,15.700000,15.340000,15.530000,13.769570,0
2017-03-01,15.680000,16.030001,15.490000,15.920000,14.115357,0
2017-04-01,15.920000,16.320000,15.760000,16.270000,14.469365,0
2017-05-01,16.299999,16.809999,16.299999,16.760000,14.905134,0
2017-06-01,16.860001,17.000000,16.570000,16.670000,14.825095,0
2017-07-01,16.670000,17.240000,16.580000,17.240000,15.494194,0
2017-08-01,17.320000,17.370001,16.980000,17.350000,15.593053,0
2017-09-01,17.389999,17.680000,17.290001,17.570000,15.790776,0
2017-10-01,17.570000,17.930000,17.570000,17.910000,16.182386,0
2017-11-01,17.959999,18.170000,17.660000,18.040001,16.299845,0
2017-12-01,17.980000,18.240000,17.799999,18.240000,16.480549,0
2018-01-01,18.440001,19.620001,18.440001,19.260000,17.567675,0
2018-02-01,19.290001,19.290001,17.770000,18.270000,16.664661,0
2018-03-01,18.120001,18.540001,17.730000,18.110001,16.518724,0
2018-04-01,17.870001,18.490000,17.870001,18.260000,16.695425,0
2018-05-01,18.200001,18.520000,17.809999,17.910000,16.375416,0
2018-06-01,18.059999,18.270000,17.150000,17.350000,15.863398,0
2018-07-01,17.190001,17.799999,17.190001,17.780001,16.430977,0
2018-08-01,17.730000,17.730000,16.910000,17.389999,16.070566,0
2018-09-01,17.180000,17.580000,16.900000,17.360001,16.042839,0
2018-10-01,17.370001,17.370001,15.540000,15.910000,14.773005,0
2018-11-01,16.150000,16.459999,15.700000,16.110001,14.958713,0
2018-12-01,16.320000,16.320000,14.720000,15.170000,14.085889,0
2019-01-01,15.120000,16.320000,14.980000,16.320000,15.309825,0
2019-02-01,16.290001,16.740000,16.080000,16.600000,15.572495,0
2019-03-01,16.660000,16.910000,16.350000,16.670000,15.638159,0
2019-04-01,16.870001,17.170000,16.870001,17.129999,16.117342,0
2019-05-01,17.040001,17.160000,16.180000,16.180000,15.223503,0
2019-06-01,16.299999,16.930000,16.299999,16.930000,15.929162,0
2019-07-01,17.020000,17.150000,16.610001,16.610001,15.808511,0
2019-08-01,16.540001,16.540001,15.770000,16.219999,15.437329,0
2019-09-01,16.160000,16.889999,16.160000,16.570000,15.770439,0
2019-10-01,16.440001,17.180000,16.200001,17.129999,16.393030,0
2019-11-01,17.290001,17.480000,17.260000,17.320000,16.574856,0
2019-12-01,17.250000,17.940001,17.190001,17.860001,17.091623,0
2020-01-01,18.030001,18.170000,17.270000,17.270000,16.711449,0
2020-02-01,17.309999,17.900000,16.110001,16.110001,15.588965,0
2020-03-01,16.360001,16.610001,11.820000,13.480000,13.044024,0
2020-04-01,13.040000,14.780000,12.990000,14.570000,14.134954,0
2020-05-01,14.260000,15.270000,14.190000,15.270000,14.814054,0
2020-06-01,15.510000,16.490000,15.510000,15.840000,15.367035,0
2020-07-01,15.880000,16.889999,15.880000,16.490000,16.076195,0
2020-08-01,16.650000,17.370001,16.650000,17.200001,16.768379,0
2020-09-01,17.270000,17.410000,16.480000,16.760000,16.339418,0
2020-10-01,16.850000,17.450001,16.389999,16.389999,16.076275,0
2020-11-01,16.600000,18.860001,16.600000,18.510000,18.155699,0
2020-12-01,18.840000,19.459999,18.840000,19.400000,19.028662,0
